Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Label,GroupNumber,NumberWithinGroup,GroupSize,HomePlanetEuropa,HomePlanetEarth,HomePlanetMars,CryoSleepTrue,CryoSleepMissing,CabinNumber,CabinMissing,CabinFirstLetterA,CabinFirstLetterB,CabinFirstLetterC,CabinFirstLetterD,CabinFirstLetterE,CabinFirstLetterF,CabinFirstLetterG,CabinLastLetterP,DestinationTrappist,DestinationPSO,DestinationCancri,Toddler,Child,VIPTrue,VIPMissing,Spending,SpentMoney,NameLength
58.0,487.0,0.0,195.0,0.0,7.0,True,train,8554,1,1,0,1,0,0,0,547.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,689.0,1,16.0
18.0,0.0,1878.0,0.0,18572.0,10028.0,False,train,8556,1,2,1,0,0,0,0,280.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,30478.0,1,16.0
25.0,0.0,3978.0,0.0,266.0,597.0,True,train,8556,2,2,1,0,0,0,0,280.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4841.0,1,16.0
39.0,0.0,0.0,0.0,0.0,0.0,True,train,8557,1,2,1,0,0,1,0,334.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
40.0,0.0,0.0,0.0,0.0,0.0,True,train,8557,2,2,1,0,0,1,0,334.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,15.0
27.0,3.0,952.0,208.0,951.0,0.0,False,train,8559,1,3,0,0,1,0,0,548.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2114.0,1,9.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,8559,2,3,0,0,1,0,0,1758.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,11.0
18.0,0.0,0.0,0.0,0.0,0.0,True,train,8559,3,3,0,0,1,1,0,1758.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,9.0
18.0,0.0,0.0,0.0,0.0,0.0,True,train,8560,1,1,0,1,0,1,0,1391.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,17.0
29.0,0.0,0.0,175.0,0.0,0.0,False,train,8561,1,1,0,1,0,1,0,1375.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,13.0
22.0,3.0,214.0,0.0,0.0,591.0,False,train,8566,1,1,0,1,0,0,0,1392.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,808.0,1,16.0
34.0,0.0,3636.0,0.0,70.0,27.0,True,train,8569,1,1,1,0,0,0,0,88.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3733.0,1,18.0
19.0,0.0,0.0,0.0,0.0,0.0,False,train,8570,1,1,0,1,0,1,0,1377.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,12.0
26.0,5757.0,0.0,206.0,0.0,0.0,False,train,8571,1,1,0,0,1,0,0,1651.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5963.0,1,10.0
33.0,0.0,739.0,0.0,140.0,6901.0,False,train,8572,1,1,1,0,0,0,0,89.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7780.0,1,17.0
34.0,10.0,4.0,1.0,0.0,791.0,True,train,8573,1,2,0,1,0,0,0,1652.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,806.0,1,12.0
18.0,0.0,0.0,0.0,0.0,0.0,True,train,8573,2,2,0,1,0,1,0,1378.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,16.0
40.0,0.0,0.0,0.0,0.0,0.0,True,train,8574,1,5,0,0,1,1,0,1653.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,10.0
53.0,1042.0,0.0,2.0,1.0,11.0,False,train,8574,2,5,0,0,1,1,1,258.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1056.0,1,12.0
8.0,0.0,0.0,0.0,0.0,0.0,True,train,8574,3,5,0,0,1,1,0,1653.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0,11.0
54.0,1763.0,0.0,11.0,0.0,0.0,False,train,8574,4,5,0,0,1,0,0,1653.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1774.0,1,11.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,8574,5,5,0,0,1,1,0,1653.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0,0,11.0
56.0,0.0,0.0,0.0,0.0,0.0,True,train,8577,1,1,0,0,1,1,0,1654.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,9.0
21.0,4.0,3.0,149.0,17.0,442.0,False,train,8580,1,1,0,1,0,0,0,1379.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,615.0,1,16.0
25.0,0.0,0.0,0.0,0.0,0.0,True,train,8581,1,2,1,0,0,1,0,323.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,16.0
33.0,0.0,0.0,0.0,0.0,0.0,True,train,8581,2,2,1,0,0,1,0,323.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,13.0
22.0,4.0,0.0,72.0,21.0,600.0,False,train,8584,1,1,0,1,0,0,0,1655.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,697.0,1,18.0
50.0,748.0,164.0,269.0,0.0,0.0,False,train,8585,1,1,0,0,1,0,0,259.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1181.0,1,12.0
24.0,0.0,0.0,396.0,256.0,1482.0,False,train,8586,1,1,0,0,1,0,0,550.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2134.0,1,12.0
25.0,637.0,0.0,89.0,312.0,2.0,False,train,8587,1,1,0,0,0,0,0,1763.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1040.0,1,18.0
59.0,0.0,0.0,0.0,0.0,0.0,True,train,8588,1,1,0,0,1,1,0,562.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,11.0
26.0,6.0,728.0,0.0,1273.0,1116.0,False,train,8589,1,1,1,0,0,0,0,267.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3123.0,1,14.0
19.0,0.0,1406.0,0.0,4199.0,2123.0,False,train,8592,1,1,1,0,0,0,0,268.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7728.0,1,16.0
37.0,210.0,3.0,601.0,1.0,68.0,False,train,8594,1,1,0,1,0,0,0,1381.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,883.0,1,14.0
22.0,0.0,0.0,0.0,0.0,0.0,True,train,8595,1,1,0,0,1,1,0,551.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,11.0
44.0,0.0,0.0,0.0,0.0,0.0,True,train,8596,1,2,1,0,0,1,0,284.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,13.0
25.0,0.0,0.0,0.0,0.0,0.0,True,train,8596,2,2,1,0,0,1,0,284.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,15.0
23.0,0.0,0.0,0.0,0.0,0.0,True,train,8597,1,1,0,1,0,1,0,1382.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,14.0
6.0,0.0,0.0,0.0,0.0,0.0,True,train,8598,1,3,0,1,0,0,0,1394.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0.0,0,17.0
39.0,0.0,0.0,0.0,0.0,0.0,True,train,8598,2,3,0,1,0,1,0,1394.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,17.0
26.0,12.0,71.0,0.0,103.0,624.0,False,train,8598,3,3,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,810.0,1,16.0
14.0,547.0,145.0,5.0,0.0,9.0,False,train,8599,1,1,0,1,0,0,0,1383.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,706.0,1,15.0
3.0,0.0,0.0,0.0,0.0,0.0,False,train,8602,1,3,0,1,0,1,0,1396.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,14.0
21.0,10.0,1028.0,3.0,2519.0,0.0,False,train,8602,2,3,0,1,0,0,0,1396.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,3560.0,1,14.0
24.0,0.0,0.0,0.0,0.0,0.0,False,train,8602,3,3,0,1,0,1,0,1396.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,0,13.0
18.0,0.0,0.0,0.0,0.0,0.0,False,train,8603,1,1,0,1,0,1,0,604.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,13.0
37.0,50.0,0.0,343.0,2205.0,0.0,False,train,8604,1,2,0,0,1,0,0,1765.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2598.0,1,10.0
21.0,0.0,0.0,0.0,0.0,0.0,True,train,8604,2,2,0,0,1,1,0,1765.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,12.0
67.0,0.0,82.0,0.0,2279.0,293.0,False,train,8605,1,5,1,0,0,0,0,324.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2654.0,1,17.0
28.0,0.0,0.0,0.0,0.0,0.0,True,train,8605,2,5,1,0,0,1,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
13.0,0.0,0.0,0.0,0.0,0.0,True,train,8605,3,5,1,0,0,1,0,324.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0.0,0,16.0
26.0,0.0,226.0,0.0,436.0,4051.0,False,train,8605,4,5,1,0,0,0,0,324.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4713.0,1,18.0
33.0,0.0,0.0,0.0,0.0,0.0,True,train,8605,5,5,1,0,0,1,0,324.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,17.0
18.0,0.0,0.0,0.0,0.0,0.0,False,train,8606,1,3,0,1,0,1,0,1386.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,13.0
24.0,13.0,221.0,0.0,1154.0,0.0,False,train,8606,2,3,0,1,0,0,0,1658.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1388.0,1,12.0
26.0,0.0,0.0,148.0,551.0,89.0,False,train,8606,3,3,0,1,0,0,0,563.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,788.0,1,12.0
21.0,0.0,2202.0,9.0,71.0,100.0,True,train,8607,1,1,0,1,0,0,0,1387.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2382.0,1,15.0
27.0,0.0,0.0,2.0,994.0,0.0,False,train,8609,1,1,0,1,0,0,0,564.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,996.0,1,15.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,8610,1,1,0,1,0,1,0,1398.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0,0,13.0
24.0,2.0,644.0,0.0,0.0,0.0,False,train,8611,1,1,0,1,0,0,0,1766.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,646.0,1,14.0
31.0,4.0,9.0,870.0,0.0,0.0,False,train,8612,1,1,0,0,0,0,0,1399.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,883.0,1,13.0
10.0,0.0,0.0,0.0,0.0,0.0,True,train,8613,1,1,0,1,0,0,0,1388.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,14.0
23.0,4.0,3.0,1785.0,0.0,0.0,True,train,8614,1,1,0,1,0,0,0,1400.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1792.0,1,14.0
50.0,0.0,0.0,117.0,712.0,0.0,True,train,8615,1,2,0,1,0,0,0,565.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,829.0,1,14.0
13.0,0.0,0.0,0.0,0.0,0.0,True,train,8615,2,2,0,1,0,1,0,1389.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,16.0
43.0,27.0,0.0,797.0,830.0,161.0,False,train,8616,1,2,0,0,1,0,0,1767.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1815.0,1,11.0
20.0,0.0,0.0,0.0,0.0,0.0,True,train,8616,2,2,0,0,1,1,0,1767.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0,11.0
21.0,11.0,1475.0,0.0,0.0,0.0,True,train,8617,1,1,0,1,0,0,0,1768.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1486.0,1,12.0
18.0,0.0,694.0,0.0,0.0,1370.0,False,train,8618,1,2,1,0,0,0,0,336.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2064.0,1,16.0
16.0,0.0,0.0,0.0,0.0,0.0,True,train,8618,2,2,1,0,0,1,0,336.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,17.0
47.0,187.0,268.0,977.0,3441.0,236.0,False,train,8619,1,1,1,0,0,0,0,566.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5109.0,1,14.0
35.0,1234.0,35.0,7.0,0.0,0.0,False,train,8620,1,1,0,0,1,0,0,1659.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1276.0,1,12.0
15.0,9.0,731.0,85.0,0.0,537.0,False,train,8623,1,1,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1362.0,1,16.0
46.0,135.0,0.0,0.0,0.0,928.0,False,train,8624,1,2,0,1,0,0,0,1661.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1063.0,1,14.0
6.0,0.0,0.0,0.0,0.0,0.0,False,train,8624,2,2,0,1,0,1,0,1390.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0.0,0,15.0
26.0,1.0,0.0,1.0,15.0,854.0,False,train,8626,1,1,0,1,0,0,0,1770.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,871.0,1,12.0
49.0,0.0,18.0,0.0,0.0,686.0,False,train,8628,1,1,0,1,0,0,0,1664.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,704.0,1,15.0
28.0,0.0,0.0,0.0,0.0,0.0,True,train,8629,1,1,0,1,0,1,0,1391.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,17.0
37.0,0.0,0.0,0.0,0.0,0.0,False,train,8631,1,1,0,0,1,1,0,553.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,12.0
17.0,2.0,33.0,97.0,553.0,307.0,False,train,8633,1,1,0,1,0,0,0,1665.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,685.0,1,16.0
38.0,1739.0,0.0,0.0,83.0,0.0,False,train,8634,1,1,0,1,0,0,0,1392.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1822.0,1,13.0
18.0,224.0,0.0,0.0,0.0,1384.0,False,train,8635,1,1,0,1,0,0,0,554.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1608.0,1,13.0
55.0,0.0,0.0,0.0,0.0,0.0,True,train,8636,1,1,0,0,1,1,0,1772.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,12.0
28.0,0.0,0.0,0.0,0.0,0.0,True,train,8637,1,3,0,0,0,1,0,1773.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,12.0
25.0,987.0,0.0,6221.0,141.0,0.0,True,train,8637,2,3,0,0,1,0,0,1773.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7349.0,1,10.0
17.0,330.0,1.0,967.0,0.0,0.0,False,train,8637,3,3,0,0,1,0,0,555.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1298.0,1,11.0
22.0,0.0,0.0,0.0,0.0,0.0,False,train,8638,1,3,0,1,0,1,0,1402.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,15.0
4.0,0.0,0.0,0.0,0.0,0.0,True,train,8638,2,3,0,1,0,0,0,1402.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,14.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,8638,3,3,0,1,0,0,0,1402.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,15.0
21.0,0.0,0.0,0.0,0.0,0.0,False,train,8639,1,2,0,0,1,1,0,567.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,11.0
24.0,1455.0,2207.0,163.0,2354.0,0.0,False,train,8639,2,2,0,0,1,0,0,260.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6179.0,1,11.0
50.0,133.0,0.0,525.0,0.0,31.0,False,train,8640,1,1,0,1,0,0,0,1666.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,689.0,1,18.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,8641,1,3,0,0,1,0,0,1667.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,10.0
19.0,1146.0,0.0,3.0,0.0,0.0,False,train,8641,2,3,0,0,1,0,0,1667.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1149.0,1,11.0
22.0,0.0,0.0,0.0,0.0,0.0,True,train,8641,3,3,0,0,1,1,0,1667.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,10.0
20.0,0.0,4.0,0.0,0.0,625.0,False,train,8642,1,1,0,1,0,0,0,1774.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,629.0,1,17.0
18.0,2048.0,0.0,2.0,848.0,0.0,False,train,8643,1,1,0,0,1,0,0,1775.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2898.0,1,9.0
27.0,20.0,0.0,11.0,0.0,848.0,False,train,8644,1,2,0,1,0,0,0,1668.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,879.0,1,15.0
29.0,0.0,0.0,0.0,0.0,1972.0,False,train,8644,2,2,0,1,0,0,0,1668.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1972.0,1,15.0
23.0,1.0,26.0,1908.0,318.0,0.0,True,train,8645,1,1,0,1,0,0,0,1776.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2253.0,1,14.0
48.0,0.0,0.0,0.0,0.0,0.0,True,train,8646,1,4,1,0,0,1,0,325.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,16.0
32.0,0.0,1285.0,0.0,3030.0,334.0,False,train,8646,2,4,1,0,0,0,0,325.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4649.0,1,15.0
55.0,0.0,0.0,0.0,0.0,0.0,True,train,8646,3,4,1,0,0,1,0,325.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
49.0,3.0,1108.0,2.0,5775.0,1964.0,False,train,8646,4,4,1,0,0,0,0,325.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8852.0,1,16.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,8650,1,1,0,1,0,1,0,1404.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,14.0
50.0,0.0,0.0,0.0,0.0,0.0,True,train,8653,1,1,0,1,0,1,0,1393.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,16.0
35.0,777.0,0.0,23.0,0.0,61.0,False,train,8654,1,1,0,1,0,0,0,1779.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,861.0,1,13.0
29.0,0.0,4455.0,0.0,1663.0,4435.0,False,train,8656,1,3,1,0,0,0,0,103.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10553.0,1,16.0
38.0,0.0,1298.0,0.0,1841.0,1547.0,False,train,8656,2,3,1,0,0,0,0,103.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4686.0,1,13.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,8656,3,3,1,0,0,1,0,103.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,16.0
39.0,200.0,0.0,1083.0,65.0,0.0,True,train,8657,1,1,0,0,1,0,0,1780.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1348.0,1,11.0
49.0,0.0,1.0,1364.0,226.0,0.0,True,train,8658,1,2,0,0,1,0,0,568.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1591.0,1,9.0
39.0,345.0,0.0,848.0,0.0,116.0,False,train,8658,2,2,0,0,1,0,0,1673.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1309.0,1,12.0
19.0,125.0,556.0,23.0,0.0,0.0,True,train,8659,1,1,0,1,0,0,0,1781.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,704.0,1,16.0
19.0,886.0,0.0,0.0,1587.0,12.0,False,train,8661,1,1,0,1,0,0,0,1675.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2485.0,1,13.0
14.0,450.0,4791.0,896.0,0.0,0.0,True,train,8663,1,2,0,1,0,0,0,1394.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6137.0,1,16.0
40.0,0.0,0.0,0.0,0.0,0.0,True,train,8663,2,2,0,1,0,1,0,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,18.0
40.0,909.0,0.0,0.0,0.0,0.0,False,train,8664,1,1,0,1,0,0,0,1395.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,909.0,1,17.0
20.0,733.0,0.0,455.0,308.0,0.0,False,train,8667,1,1,0,0,1,0,0,1676.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1188.0,1,8.0
6.0,0.0,0.0,0.0,0.0,0.0,True,train,8668,1,3,0,0,1,1,0,1783.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,10.0
41.0,806.0,16.0,125.0,1008.0,0.0,False,train,8668,2,3,0,0,1,0,0,269.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1955.0,1,10.0
37.0,0.0,0.0,0.0,0.0,0.0,False,train,8668,3,3,0,0,1,0,0,556.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,10.0
31.0,949.0,0.0,22.0,0.0,0.0,False,train,8669,1,3,0,1,0,0,0,1677.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,971.0,1,13.0
8.0,0.0,0.0,0.0,0.0,0.0,False,train,8669,2,3,0,1,0,0,0,1397.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,13.0
55.0,506.0,0.0,456.0,0.0,0.0,False,train,8669,3,3,0,1,0,0,0,1677.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,962.0,1,13.0
16.0,0.0,0.0,0.0,0.0,0.0,True,train,8670,1,1,0,1,0,1,0,1398.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0,18.0
29.0,1.0,764.0,1.0,265.0,1539.0,True,train,8671,1,1,1,0,0,0,0,90.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2570.0,1,16.0
40.0,21.0,155.0,0.0,267.0,0.0,False,train,8672,1,1,0,1,0,0,0,1406.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,443.0,1,11.0
27.0,0.0,0.0,0.0,0.0,0.0,True,train,8673,1,1,1,0,0,1,0,285.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,15.0
21.0,4924.0,0.0,49.0,2.0,0.0,False,train,8674,1,1,0,0,1,0,0,1784.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4975.0,1,9.0
25.0,0.0,0.0,0.0,0.0,0.0,True,train,8675,1,1,1,0,0,1,0,281.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0,0,15.0
44.0,223.0,971.0,700.0,0.0,0.0,False,train,8680,1,1,0,0,1,0,0,1786.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1671.0,1,9.0
34.0,368.0,499.0,1729.0,0.0,2.0,False,train,8681,1,3,0,0,1,0,0,1787.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2598.0,1,11.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,8681,2,3,0,0,1,0,0,1787.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,11.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,8681,3,3,0,0,1,0,0,1787.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,11.0
42.0,51.0,6.0,87.0,21.0,404.0,False,train,8683,1,1,0,1,0,0,0,1679.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,569.0,1,14.0
18.0,1.0,1.0,0.0,226.0,488.0,False,train,8684,1,1,0,1,0,0,0,1788.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,716.0,1,12.0
21.0,0.0,0.0,0.0,0.0,0.0,True,train,8685,1,1,0,1,0,1,0,1400.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,9.0
24.0,0.0,452.0,594.0,95.0,0.0,True,train,8687,1,1,0,1,0,0,0,1680.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,689.0,1,12.0
29.0,0.0,0.0,0.0,595.0,0.0,False,train,8688,1,1,0,1,0,0,0,1681.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,595.0,1,17.0
18.0,0.0,0.0,0.0,0.0,0.0,False,train,8691,1,1,0,1,0,1,0,1409.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,13.0
27.0,0.0,0.0,0.0,0.0,0.0,True,train,8693,1,1,0,1,0,1,0,1410.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,14.0
13.0,0.0,0.0,0.0,0.0,0.0,True,train,8694,1,3,0,1,0,1,0,1411.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,17.0
10.0,0.0,0.0,0.0,0.0,0.0,False,train,8694,2,3,0,1,0,0,0,1411.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,17.0
8.0,0.0,0.0,0.0,0.0,0.0,False,train,8694,3,3,0,1,0,1,0,1411.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,17.0
40.0,76.0,0.0,1169.0,0.0,64.0,True,train,8695,1,1,0,0,1,0,0,1683.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1309.0,1,11.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,8696,1,1,1,0,0,1,0,326.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,18.0
13.0,217.0,7.0,928.0,0.0,728.0,False,train,8700,1,1,0,0,1,0,0,1684.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1880.0,1,10.0
